,molecule_chembl_id,IC50,units,SMILES,pIC50,activity_label,ML_activity_label
1435,CHEMBL3309858,37.0,nM,CCCCC[C@@H]1NC(=O)[C@H](CCCCCC(=O)NO)NC(=O)[C@H]2CCCN2C(=O)[C@H](CCCCC)NC1=O,7.431798275933005,active,1
1436,CHEMBL4550269,37.0,nM,COc1ccccc1N1C(=O)CSC1c1cccc(C(=O)NCCCCCC(=O)NO)c1,7.431798275933005,active,1
1437,CHEMBL4869027,37.0,nM,CCC(=O)CCCCC[C@H](NC(=O)C1CN(C)C1)c1ncc(-c2ccccc2)[nH]1,7.431798275933005,active,1
1438,CHEMBL1830539,37.0,nM,CC(Cc1nc2cc(/C=C/C(=O)NO)ccc2n1CC(C)(C)CN(C)C)CC(C)(C)C,7.431798275933005,active,1
1439,CHEMBL4588404,37.0,nM,COc1ncc(-c2cc(OCCCC(=O)NO)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,7.431798275933005,active,1
1440,CHEMBL2386912,37.0,nM,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(OCc4cn(CCCCCCC(=O)NO)nn4)ccc3nc2-1,7.431798275933005,active,1
1441,CHEMBL4465851,37.0,nM,COc1ncc(-c2cc(OCCCCCC(=O)NO)c3ncnc(C)c3c2)cc1F,7.431798275933005,active,1
1442,CHEMBL4861270,37.0,nM,CCCC[C@H](NC(=O)[C@H](C)c1c(C)[nH]c2ccc(O)cc12)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,7.431798275933005,active,1
1443,CHEMBL5195323,37.0,nM,Nc1nc(-c2ccco2)c2cnn(Cc3ccc(N)c(OCCCCCCC(=O)NO)c3)c2n1,7.431798275933005,active,1
1444,CHEMBL4082598,37.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccccc3NC(=O)CCCCCCC(=O)NO)nc2n1C1CCCC1,7.431798275933005,active,1
1445,CHEMBL4873780,37.8,nM,CC1(C)CCN(Cc2ccc(C(=O)NO)cc2)c2ccc(Cl)cc21,7.422508200162775,active,1
1446,CHEMBL4163794,38.0,nM,CCS/C(Nc1ccccc1)=C(\C#N)C(=O)Nc1ccc(OC)cc1,7.42021640338319,active,1
1447,CHEMBL3963102,38.0,nM,O=C(NO)c1cnc(NC2(c3ccccc3)CCN(C(=O)Nc3ccccc3)CC2)nc1,7.42021640338319,active,1
1448,CHEMBL3655923,38.0,nM,O=C(NO)c1cnc(NCc2cccc(C(F)(F)F)c2)nc1,7.42021640338319,active,1
1449,CHEMBL4474656,38.0,nM,CN(C)c1ccc(C(=O)N(CC(=O)NCc2ccccc2)Cc2ccc(C(=O)Nc3ccccc3N)cc2)cc1,7.42021640338319,active,1
1450,CHEMBL4862781,38.0,nM,COc1cc2nc(-c3ccc(C)o3)cc(NCC3CCC(C(=O)NO)CC3)c2cc1OC,7.42021640338319,active,1
1451,CHEMBL3655989,38.0,nM,COc1cccc(C2(Nc3ncc(C(=O)NO)cn3)CC2)c1,7.42021640338319,active,1
1452,CHEMBL4168150,38.0,nM,COc1cccc(-n2nc(C(=O)NCCCCCC(=O)NO)nc2-c2cc(OC)c(OC)c(OC)c2)c1,7.42021640338319,active,1
1453,CHEMBL253308,38.0,nM,CC[C@H](C)[C@@H]1NC(=O)C(C)(C)NC(=O)[C@H](CCCCCSSc2ccccn2)NC(=O)[C@H]2CCCN2C1=O,7.42021640338319,active,1
1454,CHEMBL4204833,38.0,nM,Cn1cc(-c2ccc(=O)n(CCOc3ccnc4cc(OCCCOc5ccc(C(=O)Nc6ccccc6N)nc5)ccc34)n2)cn1,7.42021640338319,active,1
1455,CHEMBL4644409,38.0,nM,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NCc4cn(CCCCCCCC(=O)NO)nn4)cn1c23,7.42021640338319,active,1
1456,CHEMBL4225914,38.0,nM,O=C(NO)c1ccc(CNC(=O)c2cc(-c3ccc(F)cc3)[nH]n2)cc1,7.42021640338319,active,1
1457,CHEMBL401837,38.0,nM,CCCC[C@@H]1NC(=O)C(C)(C)NC(=O)[C@H](CCCCCSSc2ccccn2)NC(=O)[C@H]2CCCN2C1=O,7.42021640338319,active,1
1458,CHEMBL513014,38.0,nM,CCOP(=O)(O)Cc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,7.42021640338319,active,1
1459,CHEMBL4078014,38.25,nM,O=C(/C=C/c1ccc(CN2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)cc1)NO,7.417368560510363,active,1
1460,CHEMBL4538450,38.25,nM,CC(C)[C@H](NC(=O)c1nc(-c2nccs2)sc1C1CC1)c1ccc(C(=O)NO)cc1,7.417368560510363,active,1
1461,CHEMBL4785327,38.57,nM,C/C(=N\NC(=S)NCCCCCC(=O)NO)c1ccc(Br)cc1,7.413750361133958,active,1
1462,CHEMBL3964033,38.6,nM,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)nn1)NO,7.413412695328245,active,1
1463,CHEMBL487346,39.0,nM,Nc1ccccc1NC(=O)c1ccc(N2CCC3(CC2)C(=O)NCN3c2ccccc2)nc1,7.4089353929735005,active,1
1464,CHEMBL4553076,39.0,nM,CN(C)c1ccc(C(=O)N(CC(=O)NCc2ccccc2)Cc2ccc(C(=O)Nc3cc(-c4ccccc4)ccc3N)cc2)cc1,7.4089353929735005,active,1
1465,CHEMBL3317813,39.0,nM,C[C@@]12CSC(=N1)c1csc(n1)CNC(=O)C[C@@H](/C=C/CCS)OC(=O)[C@H](CC(=O)O)NC2=O,7.4089353929735005,active,1
1466,CHEMBL2442692,39.0,nM,COc1cc([C@@H]2c3cc4c(cc3[C@@H](Nc3cccc(OCCCCCCCC(=O)NO)c3)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,7.4089353929735005,active,1
1467,CHEMBL4527487,39.0,nM,COc1ncc(-c2cc(OCCCCCC(=O)NO)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,7.4089353929735005,active,1
1468,CHEMBL5278816,39.0,nM,O=C(CCCCCCNCc1ccc2ccccc2c1)NO,7.4089353929735005,active,1
1469,CHEMBL391111,39.0,nM,C[C@H]1CN(c2ccc(C(=O)Nc3ccccc3N)cn2)CCN1C(=O)NCc1ccccc1,7.4089353929735005,active,1
1470,CHEMBL2448571,39.0,nM,CCC(=O)CCCCC[C@H](NC(=O)C1CN(C)C1)c1ncc(-c2ccc3nccnc3c2)[nH]1,7.4089353929735005,active,1
1471,CHEMBL235651,39.0,nM,Nc1ccccc1NC(=O)c1ccc(N2CC3CC2CN3c2ccc(Cl)cc2)nc1,7.4089353929735005,active,1
1472,CHEMBL4066630,39.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCN(C(=O)CCCCCCC(=O)NO)CC4)cn3)nc2n1C1CCCC1,7.4089353929735005,active,1
1473,CHEMBL5201567,39.5,nM,O=C(CCCCCOc1ccc(-c2nc3ccccc3c3cc(-c4ccccc4)nn23)cc1)NO,7.403402904373539,active,1
1474,CHEMBL467876,40.0,nM,CN1CC[C@H](C(=O)N[C@@H](CCCCCC(=O)O)c2ncc(-c3ccc4ccccc4c3)[nH]2)C1,7.3979400086720375,active,1
1475,CHEMBL1099095,40.0,nM,COc1ccc(-n2c(-c3cccc(/C=C/C(=O)NO)c3)nc3ccccc32)cc1,7.3979400086720375,active,1
1476,CHEMBL246783,40.0,nM,CCC(C(=O)Nc1ccc2cc(C(=O)NO)sc2c1)c1ccccc1,7.3979400086720375,active,1
1477,CHEMBL4078721,40.0,nM,CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(n2)CNC(=O)C[C@@H](/C=C/CCSCCS)OC1=O,7.3979400086720375,active,1
1478,CHEMBL257835,40.0,nM,Nc1nc(NCc2ccc(C(=O)Nc3ccccc3N)cc2)nc(N2Cc3ccccc3C2)n1,7.3979400086720375,active,1
1479,CHEMBL4749183,40.0,nM,Nc1cccc(F)c1C(=O)NCCCC[C@H](NC(=O)c1cncs1)c1ncc(-c2ccc3ccccc3c2)[nH]1,7.3979400086720375,active,1
1480,CHEMBL3689879,40.0,nM,CCCc1nc2cc(/C=C/C(=O)NO)ccn2c1CNC(C)(C)C,7.3979400086720375,active,1
1481,CHEMBL1096022,40.0,nM,CC(C)N(CCn1c(-c2cccc(/C=C/C(=O)NO)c2)nc2ccccc21)C(C)C,7.3979400086720375,active,1
1482,CHEMBL3655919,40.0,nM,O=C(NO)c1cnc(NCc2ccc(Cl)cc2)nc1,7.3979400086720375,active,1
1483,CHEMBL434466,40.0,nM,O=C(/C=C/c1ccc(S(=O)(=O)Nc2ccc(-c3ccccc3)cc2)cc1)NO,7.3979400086720375,active,1
1484,CHEMBL3689885,40.0,nM,CCCCCc1nc2cc(/C=C/C(=O)NO)ccn2c1CN(CC)CCCC,7.3979400086720375,active,1
1485,CHEMBL3698502,40.0,nM,O=C(/C=C/c1ccc(NS(=O)(=O)c2ccc3oc4ccccc4c3c2)cc1)NO,7.3979400086720375,active,1
1486,CHEMBL3689876,40.0,nM,CCCCN(CC)Cc1c(-c2ccccc2)nc2cc(/C=C/C(=O)NO)ccn12,7.3979400086720375,active,1
1487,CHEMBL3689897,40.0,nM,CCCCN(CC)Cc1c(CCC(C)C)nc2cc(/C=C/C(=O)NO)ccn12,7.3979400086720375,active,1
1488,CHEMBL3689899,40.0,nM,CCN(CCC(C)(C)C)Cc1c(CCC(C)C)nc2cc(/C=C/C(=O)NO)ccn12,7.3979400086720375,active,1
1489,CHEMBL3689888,40.0,nM,CCCCN(CC)Cc1c(CCC)nc2cc(/C=C/C(=O)NO)ccn12,7.3979400086720375,active,1
1490,CHEMBL2371803,40.0,nM,CC[C@H](C)[C@@H]1NC(=O)[C@@H](Cc2ccc(OC)cc2)NC(=O)[C@H](CCCCSCC(=O)C(F)(F)F)NC(=O)[C@H]2CCCN2C1=O,7.3979400086720375,active,1
1491,CHEMBL168652,40.0,nM,O=C(/C=C/c1ccc(NS(=O)(=O)c2cccc3oc4ccccc4c23)cc1)NO,7.3979400086720375,active,1
1492,CHEMBL3689840,40.0,nM,CCCCc1nc2cc(/C=C/C(=O)NO)ccn2c1CN(C)C,7.3979400086720375,active,1
1493,CHEMBL237108,40.0,nM,C[C@@H]1CN(c2ccc(C(=O)Nc3ccccc3N)cn2)CCN1C(=O)OCc1ccccc1,7.3979400086720375,active,1
1494,CHEMBL3689890,40.0,nM,CCCCN(CC)Cc1c(CC(C)C)nc2cc(/C=C/C(=O)NO)ccn12,7.3979400086720375,active,1
1495,CHEMBL235413,40.0,nM,COc1ccc(NCc2ccc(C(=O)Nc3cc(-c4cccs4)ccc3O)cc2)cc1OC,7.3979400086720375,active,1
1496,CHEMBL3655929,40.0,nM,O=C(NO)c1cnc(NCc2ccc3c(c2)OCO3)nc1,7.3979400086720375,active,1
1497,CHEMBL1094094,40.0,nM,Cc1nc(Cc2ccccc2)n(CCc2ccccc2)c1-c1cccc(/C=C/C(=O)NO)c1,7.3979400086720375,active,1
1498,CHEMBL4796742,40.8,nM,CC(C)[C@H]1NC(=O)C[C@H]2/C=C/CCSSC[C@@H](NC1=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)O2,7.38933983691012,active,1
1499,CHEMBL3339013,40.84,nM,O=C(CCCCCC(=O)Nc1cc2c(Nc3ccc(Cl)c(C(F)(F)F)c3)ncnc2s1)NO,7.388914266585127,active,1
1500,CHEMBL389687,40.9,nM,N[C@@H](Cc1ccccc1)C(=O)Nc1ccccc1-c1ccc(NC(=O)CCCCCCC(=O)NO)cc1,7.388276691992658,active,1
1501,CHEMBL4476497,40.92,nM,C[C@H](NC(=O)c1nc(-c2nccs2)sc1C1CC1)c1ccc(C(=O)NO)cc1,7.388064374959877,active,1
1502,CHEMBL1830532,41.0,nM,CCCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCNC,7.3872161432802645,active,1
1503,CHEMBL4064385,41.0,nM,Nc1ccccc1NC(=O)c1ccc(Cn2cc(-c3ccc(NC(=O)NCc4cccnc4)cc3)nn2)cc1,7.3872161432802645,active,1
1504,CHEMBL4282185,41.0,nM,O=C(NO)c1ccc(CNc2cc3c([nH]c4ccccc43)c(-c3cccc([N+](=O)[O-])c3)n2)cc1,7.3872161432802645,active,1
1505,CHEMBL272614,41.0,nM,O=C(NO)c1cc2ccc(NS(=O)(=O)Cc3ccccc3)cc2s1,7.3872161432802645,active,1
1506,CHEMBL3218000,41.0,nM,C#Cc1cccc(Nc2ncnc3ccc(OCc4ccc(C(=O)Nc5ccccc5N)cc4)cc23)c1,7.3872161432802645,active,1
1507,CHEMBL3334998,41.0,nM,O=C(NO)c1ccc(N2CCN(Cc3ccncc3)C2=O)cc1,7.3872161432802645,active,1
1508,CHEMBL1089701,41.0,nM,Cc1[nH]c2ccccc2c1CCN1CCc2cc(/C=C/C(=O)NO)ccc2C1,7.3872161432802645,active,1
1509,CHEMBL1830419,41.0,nM,CCCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCN(C)CC,7.3872161432802645,active,1
1510,CHEMBL3980389,41.0,nM,Nc1ccccc1NC(=O)CCCCCNC(=O)c1cc2c(OC(F)F)cccc2[nH]1,7.3872161432802645,active,1
1511,CHEMBL1830405,41.0,nM,CCCCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1C1CCNC1,7.3872161432802645,active,1
1512,CHEMBL4632914,41.0,nM,O=C(NO)c1ccc(NC(=O)C2(c3ccc(F)cc3)CCCC2)cc1,7.3872161432802645,active,1
1513,CHEMBL3218001,41.0,nM,C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(/C=C/C(=O)Nc5ccccc5N)c4)cc23)c1,7.3872161432802645,active,1
1514,CHEMBL3309300,41.0,nM,CC1(C)CC(=O)Nc2ccc(C(=O)NC[C@H]3CC[C@@H](CCC(=O)NO)CC3)cc21,7.3872161432802645,active,1
1515,CHEMBL1822043,41.46,nM,CC(C)CCc1c(OCCCCCCCC(=O)NO)ccc(CCC(=O)NO)c1O,7.382370702242158,active,1
1516,CHEMBL3601341,41.63,nM,CC(C)N1CCN(c2nccc3ccc(NC(=O)CCCCCCC(=O)NO)cc23)CC1,7.380593589113222,active,1
1517,CHEMBL4549502,41.9,nM,COc1ccc(C(=O)N(CCC(=O)NCc2ccccc2)Cc2ccc(C(=O)NO)cc2)cc1,7.377785977033705,active,1
1518,CHEMBL3334999,42.0,nM,O=C(NO)c1ccc(N2CCN(Cc3cccnc3)C2=O)cc1,7.376750709602099,active,1
1519,CHEMBL3593413,42.0,nM,CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2cccc(n2)CNC(=O)C[C@@H](/C=C/CCS)NC1=O,7.376750709602099,active,1
1520,CHEMBL1830396,42.0,nM,CCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCNC(C)C,7.376750709602099,active,1
1521,CHEMBL4434897,42.0,nM,COc1ncc(-c2cc(OCCCCCC(=O)NO)c3ncnc(C)c3c2)cc1NS(C)(=O)=O,7.376750709602099,active,1
1522,CHEMBL3664138,42.0,nM,Nc1ccc(-c2ccsc2)cc1NC(=O)c1ccc(CNCC(=O)O)cc1,7.376750709602099,active,1
1523,CHEMBL4648635,42.0,nM,O=C(NO)c1ccc(NC(=O)C2(c3ccc(-c4ccccc4)c(F)c3)CCCC2)cc1,7.376750709602099,active,1
1524,CHEMBL4067265,42.0,nM,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H](CCCCNC(C)=O)NC(=O)C[C@H](CC(C)C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,7.376750709602099,active,1
1525,CHEMBL245986,42.0,nM,O=C(CCCCC[C@H](NC(=O)c1ccc2ccccc2n1)C(=O)Nc1cccc2cccnc12)NO,7.376750709602099,active,1
1526,CHEMBL569946,42.0,nM,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H](CCCCCNC(C)=O)NC(=O)C[C@H](CC(C)C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,7.376750709602099,active,1
1527,CHEMBL4642153,42.0,nM,O=C(NO)c1ccc(NC(=O)C2(c3ccc4c(c3)OCO4)CCCCC2)cc1,7.376750709602099,active,1
1528,CHEMBL513255,42.0,nM,CCOP(=O)(O)c1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,7.376750709602099,active,1
1529,CHEMBL5179765,42.5,nM,Cc1ccc(-c2nc(N)nc3c2cnn3Cc2cccc(OCCCCCCC(=O)NO)c2)o1,7.371611069949688,active,1
1530,CHEMBL1822042,42.92,nM,CC(C)CCc1c(OCCCCCCC(=O)NO)ccc(CCC(=O)NO)c1O,7.367340286706087,active,1
1531,CHEMBL4458544,43.0,nM,Cc1ccc(NC(=O)CCN(Cc2ccc(C(=O)NO)cc2)C(=O)c2cc(C)cc(C)c2)cc1,7.366531544420414,active,1
1532,CHEMBL2047539,43.0,nM,COc1ccc(C/C(=N\O)C(=O)NCCSSCCNC(=O)/C(Cc2ccc(OC)c(Br)c2)=N/O)cc1Br,7.366531544420414,active,1
1533,CHEMBL3098690,43.0,nM,O=C(CCCCC[C@H](NC(=O)[C@H]1CCC(=O)N1)C(=O)Nc1ccccc1)NO,7.366531544420414,active,1
1534,CHEMBL4633075,43.0,nM,C/C(=N\O)c1sccc1-c1ccc(C2(C(=O)Nc3ccc(C(=O)NO)cc3)CCCC2)cc1,7.366531544420414,active,1
1535,CHEMBL4644709,43.0,nM,O=C(NO)c1ccc(NC(=O)C2(c3ccc4ccccc4c3)CCCCC2)cc1,7.366531544420414,active,1
1536,CHEMBL3664126,43.0,nM,CN(Cc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2O)cc1)C1CCOC1,7.366531544420414,active,1
1537,CHEMBL3356087,43.0,nM,CCCCC[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CCCCCC(=O)NO)NC(=O)[C@@H](CCCCC)NC1=O,7.366531544420414,active,1
1538,CHEMBL3655998,43.0,nM,COc1cc(OC)cc(C2(Nc3ncc(C(=O)NO)cn3)CC2)c1,7.366531544420414,active,1
1539,CHEMBL3309286,43.0,nM,CN1C(=O)CC(C)(C)c2cc(C(=O)NCCCCCCC(=O)NO)ccc21,7.366531544420414,active,1
1540,CHEMBL4296717,43.0,nM,CN(C)Cc1ccc(S(=O)(=O)n2ccc(/C=C/C(=O)NO)c2)cc1,7.366531544420414,active,1
1541,CHEMBL3335307,43.0,nM,O=C(CCCCc1ccn(Cc2ccc3ccccc3c2)n1)NO,7.366531544420414,active,1
1542,CHEMBL4067006,43.2,nM,COc1cc(NC(=O)NOCCCCCC(=O)NO)c2nc(OC)cc(C)c2c1,7.364516253185088,active,1
1543,CHEMBL4793558,43.6,nM,CCC(=O)CCCCCC(NC(=O)c1cncs1)c1[nH]c(-c2ccccc2)nc1C(=O)N1CCOCC1,7.360513510731414,active,1
1544,CHEMBL5078504,43.9,nM,O=C(CCCCCNc1nn2c(=O)c3cc(Br)ccc3nc2c2ccccc12)NO,7.357535479757878,active,1
1545,CHEMBL4745945,44.0,nM,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2ccn3ncnc3c2)[nH]1,7.356547323513812,active,1
1546,CHEMBL4759697,44.0,nM,C=CC(=O)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCc1cn(CCC(=O)NO)nn1,7.356547323513812,active,1
1547,CHEMBL4170109,44.0,nM,O=C(CCCCCCCN(Cc1ccc(F)cc1)c1ncc(C(=O)NCCCn2ccnc2)s1)NO,7.356547323513812,active,1
1548,CHEMBL3664105,44.0,nM,CC(C)NCCNCc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2O)cc1,7.356547323513812,active,1
1549,CHEMBL216176,44.0,nM,COc1ccc2[nH]c(C)c(CC(=O)N[C@@H](CCCCCC(C)=O)C(=O)Nc3cccc(Cl)c3)c2c1,7.356547323513812,active,1
1550,CHEMBL4243458,44.0,nM,CCCn1cc(-c2nc(Nc3ccc(NC(=O)CCCCCCC(=O)NO)cc3)nc3[nH]ccc23)cn1,7.356547323513812,active,1
1551,CHEMBL4777392,44.4,nM,Cn1cc(-c2ccccc2Oc2ccccc2)c2cc(C(=O)NCCCCCC(=O)NO)[nH]c2c1=O,7.35261702988538,active,1
1552,CHEMBL319070,45.0,nM,O=C(CCCCCCC(=O)c1ccc(Br)cc1)NO,7.346787486224656,active,1
1553,CHEMBL3827993,45.0,nM,Nc1ccc(-c2ccc(F)cc2)cc1NC(=O)C1Cc2ccccc2CO1,7.346787486224656,active,1
1554,CHEMBL3656005,45.0,nM,O=C(NO)c1cnc(NC2(c3ccc(Cl)cc3)CC2)nc1,7.346787486224656,active,1
1555,CHEMBL260959,45.0,nM,CC(C)(C)NCc1c(-c2ccccc2)nc2cc(/C=C/C(=O)NO)ccn12,7.346787486224656,active,1
1556,CHEMBL83747,45.0,nM,O=C(NCCSSCCNC(=O)/C(Cc1ccc(O)c(Br)c1)=N/O)/C(Cc1ccc(O)c(Br)c1)=N/O,7.346787486224656,active,1
1557,CHEMBL4862470,45.0,nM,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CC23CCN(CCCCN2C4CCC2c2c(cccc24)-c2cnc1[nH]2)CC3,7.346787486224656,active,1
1558,CHEMBL4866673,45.0,nM,COc1cc2c(NCc3ccc(-c4ccc(C(=O)NO)cc4)cc3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,7.346787486224656,active,1
1559,CHEMBL1830414,45.0,nM,CCCCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCN(CC)CC,7.346787486224656,active,1
1560,CHEMBL1830421,45.0,nM,CCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCN(C)C(C)C,7.346787486224656,active,1
1561,CHEMBL2442798,45.0,nM,COc1cc([C@@H]2c3cc4c(cc3[C@@H](Nc3cccc(OCCCCCC(=O)NO)c3)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,7.346787486224656,active,1
1562,CHEMBL5171122,45.0,nM,Cc1ccc(-c2nc(N)nc3c2cnn3Cc2ccc(C(=O)Nc3ccccc3N)cc2)o1,7.346787486224656,active,1
1563,CHEMBL400920,45.0,nM,Nc1ccccc1NC(=O)c1ccc(C(C(=O)Nc2cccc(N3CCOCC3)c2)C(=O)Nc2cccc(N3CCOCC3)c2)cc1,7.346787486224656,active,1
1564,CHEMBL247784,45.0,nM,O=C(NO)c1cc2ccc(CNc3ccccc3)cc2s1,7.346787486224656,active,1
1565,CHEMBL95241,45.0,nM,O=C(CCCCCCC(=O)c1ccc(C(F)(F)F)cc1)NO,7.346787486224656,active,1
1566,CHEMBL4242626,45.0,nM,N#CCCn1cc(-c2nc(Nc3ccc(NC(=O)CCCCCCC(=O)NO)cc3)nc3[nH]ccc23)cn1,7.346787486224656,active,1
1567,CHEMBL5204735,45.0,nM,Cc1ccc(-c2nc(N)nc3c2cnn3Cc2ccc(N)c(OCCCCCCC(=O)NO)c2)o1,7.346787486224656,active,1
1568,CHEMBL3664047,45.0,nM,CC(C)COC(=O)NCc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2N)cc1,7.346787486224656,active,1
1569,CHEMBL4635479,45.0,nM,CCc1nc(N)nc(N)c1-c1ccc(-c2cn(CCCCCCC(=O)NO)nn2)cc1,7.346787486224656,active,1
1570,CHEMBL4071528,45.02,nM,N#Cc1cccc(Nc2ncnc3cc(NC(=O)CCCCCCC(=O)NO)sc23)c1,7.346594509335499,active,1
1571,CHEMBL4871991,45.1,nM,CC1(C)CCN(Cc2ccc(C(=O)NO)cc2)c2ccc(F)cc21,7.345823458122039,active,1
1572,CHEMBL4782846,45.22,nM,COc1cc2c(Oc3ccc(NC(=O)NC4CCCCC4)cc3)ccnc2cc1OCCCCCCC(=O)NO,7.344669441990659,active,1
1573,CHEMBL4228565,45.3,nM,O=C(/C=C/c1ccc(C(=O)NO)cc1)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccc(Br)cc1,7.343901797987168,active,1
1574,CHEMBL3601340,45.85,nM,O=C(CCCCCCC(=O)Nc1ccc2ccnc(N3CCOCC3)c2c1)NO,7.33866065999396,active,1
1575,CHEMBL4162202,46.0,nM,O=C(NO)c1ccc(CN(Cc2ccc(F)cc2)c2ncc(C(=O)NCCCn3ccnc3)s2)cc1,7.337242168318426,active,1
1576,CHEMBL4081313,46.0,nM,Nc1ccccc1NC(=O)c1ccc(NC(=S)NCc2nc3ccccc3[nH]2)cc1,7.337242168318426,active,1
1577,CHEMBL4514808,46.0,nM,Cc1cc(-c2nc3sc4c(c3c(=O)[nH]2)CCN(C)C4)cc(C)c1OCCCCCC(=O)NO,7.337242168318426,active,1
